,Unnamed: 0_x,match_id,date,tournament,Unnamed: 0_y,player_id,winner,Unnamed: 0,name,country
334,3906,m_2009_F_96,2009-05-29,French Open,3885,atp_104269,True,4242,Fernando Verdasco,ESP
335,3925,m_2009_F_115,2009-05-31,French Open,14024,atp_104269,False,4242,Fernando Verdasco,ESP
336,3955,m_2008_F_18,2008-05-26,French Open,3934,atp_104269,True,4242,Fernando Verdasco,ESP
337,4015,m_2008_F_78,2008-05-29,French Open,3994,atp_104269,True,4242,Fernando Verdasco,ESP
338,4036,m_2008_F_99,2008-05-30,French Open,4015,atp_104269,True,4242,Fernando Verdasco,ESP
339,4052,m_2008_F_115,2008-01-06,French Open,14151,atp_104269,False,4242,Fernando Verdasco,ESP
340,4090,m_2007_F_26,2007-05-29,French Open,4069,atp_104269,True,4242,Fernando Verdasco,ESP
341,4157,m_2007_F_93,2007-05-31,French Open,4136,atp_104269,True,4242,Fernando Verdasco,ESP
342,4175,m_2007_F_111,2007-02-06,French Open,4154,atp_104269,True,4242,Fernando Verdasco,ESP
343,4180,m_2007_F_116,2007-04-06,French Open,14279,atp_104269,False,4242,Fernando Verdasco,ESP
344,4253,m_2006_F_62,2006-05-30,French Open,4232,atp_104269,True,4242,Fernando Verdasco,ESP
345,4284,m_2006_F_93,2006-02-06,French Open,14383,atp_104269,False,4242,Fernando Verdasco,ESP
346,4344,m_2005_F_26,2005-05-23,French Open,14443,atp_104269,False,4242,Fernando Verdasco,ESP
347,4455,m_2004_F_10,2004-05-24,French Open,4432,atp_104269,True,4242,Fernando Verdasco,ESP
348,4510,m_2004_F_65,2004-05-26,French Open,14607,atp_104269,False,4242,Fernando Verdasco,ESP
439,2557,m_2019_F_17,2019-05-27,French Open,2541,atp_200175,True,44948,Miomir Kecmanovic,SRB
440,2607,m_2019_F_67,2019-05-29,French Open,12711,atp_200175,False,44948,Miomir Kecmanovic,SRB
455,2580,m_2019_F_40,2019-05-27,French Open,2564,atp_104655,True,4627,Pablo Cuevas,URU
456,2619,m_2019_F_79,2019-05-30,French Open,2603,atp_104655,True,4627,Pablo Cuevas,URU
457,2648,m_2019_F_108,2019-01-06,French Open,12752,atp_104655,False,4627,Pablo Cuevas,URU
458,2706,m_2018_F_39,2018-05-29,French Open,2690,atp_104655,True,4627,Pablo Cuevas,URU
459,2754,m_2018_F_87,2018-05-31,French Open,12858,atp_104655,False,4627,Pablo Cuevas,URU
460,2831,m_2017_F_37,2017-05-29,French Open,2815,atp_104655,True,4627,Pablo Cuevas,URU
461,2887,m_2017_F_93,2017-01-06,French Open,2871,atp_104655,True,4627,Pablo Cuevas,URU
462,2901,m_2017_F_107,2017-03-06,French Open,13005,atp_104655,False,4627,Pablo Cuevas,URU
463,2966,m_2016_F_45,2016-05-24,French Open,2950,atp_104655,True,4627,Pablo Cuevas,URU
464,3002,m_2016_F_81,2016-05-26,French Open,2986,atp_104655,True,4627,Pablo Cuevas,URU
465,3030,m_2016_F_109,2016-05-28,French Open,13133,atp_104655,False,4627,Pablo Cuevas,URU
466,3070,m_2015_F_22,2015-05-25,French Open,3053,atp_104655,True,4627,Pablo Cuevas,URU
467,3118,m_2015_F_70,2015-05-27,French Open,3101,atp_104655,True,4627,Pablo Cuevas,URU
468,3150,m_2015_F_102,2015-05-29,French Open,13251,atp_104655,False,4627,Pablo Cuevas,URU
469,3230,m_2014_F_55,2014-05-27,French Open,3211,atp_104655,True,4627,Pablo Cuevas,URU
470,3268,m_2014_F_93,2014-05-29,French Open,13369,atp_104655,False,4627,Pablo Cuevas,URU
471,3319,m_2013_F_17,2013-05-27,French Open,3300,atp_104655,True,4627,Pablo Cuevas,URU
472,3374,m_2013_F_72,2013-05-29,French Open,13475,atp_104655,False,4627,Pablo Cuevas,URU
473,3598,m_2011_F_42,2011-05-23,French Open,13698,atp_104655,False,4627,Pablo Cuevas,URU
474,3741,m_2010_F_58,2010-05-25,French Open,13840,atp_104655,False,4627,Pablo Cuevas,URU
475,3962,m_2008_F_25,2008-05-26,French Open,14061,atp_104655,False,4627,Pablo Cuevas,URU
508,2591,m_2019_F_51,2019-05-28,French Open,2575,atp_105583,True,5543,Dusan Lajovic,SRB
509,2626,m_2019_F_86,2019-05-30,French Open,2610,atp_105583,True,5543,Dusan Lajovic,SRB
510,2643,m_2019_F_103,2019-01-06,French Open,12747,atp_105583,False,5543,Dusan Lajovic,SRB
511,2691,m_2018_F_24,2018-05-28,French Open,2675,atp_105583,True,5543,Dusan Lajovic,SRB
512,2738,m_2018_F_71,2018-05-30,French Open,12842,atp_105583,False,5543,Dusan Lajovic,SRB
513,2807,m_2017_F_13,2017-05-28,French Open,12911,atp_105583,False,5543,Dusan Lajovic,SRB
514,2932,m_2016_F_11,2016-05-23,French Open,2916,atp_105583,True,5543,Dusan Lajovic,SRB
515,2997,m_2016_F_76,2016-05-25,French Open,13101,atp_105583,False,5543,Dusan Lajovic,SRB
516,3060,m_2015_F_12,2015-05-24,French Open,3043,atp_105583,True,5543,Dusan Lajovic,SRB
517,3115,m_2015_F_67,2015-05-27,French Open,13218,atp_105583,False,5543,Dusan Lajovic,SRB
518,3229,m_2014_F_54,2014-05-27,French Open,3210,atp_105583,True,5543,Dusan Lajovic,SRB
519,3263,m_2014_F_88,2014-05-29,French Open,3244,atp_105583,True,5543,Dusan Lajovic,SRB
520,3278,m_2014_F_103,2014-05-31,French Open,3259,atp_105583,True,5543,Dusan Lajovic,SRB
521,3292,m_2014_F_117,2014-02-06,French Open,13393,atp_105583,False,5543,Dusan Lajovic,SRB
545,2545,m_2019_F_5,2019-05-26,French Open,2529,atp_126774,True,26547,Stefanos Tsitsipas,GRE
546,2604,m_2019_F_64,2019-05-29,French Open,2588,atp_126774,True,26547,Stefanos Tsitsipas,GRE
547,2644,m_2019_F_104,2019-01-06,French Open,2628,atp_126774,True,26547,Stefanos Tsitsipas,GRE
548,2653,m_2019_F_113,2019-02-06,French Open,12757,atp_126774,False,26547,Stefanos Tsitsipas,GRE
549,2686,m_2018_F_19,2018-05-28,French Open,2670,atp_126774,True,26547,Stefanos Tsitsipas,GRE
550,2753,m_2018_F_86,2018-05-31,French Open,12857,atp_126774,False,26547,Stefanos Tsitsipas,GRE
551,2801,m_2017_F_7,2017-05-28,French Open,12905,atp_126774,False,26547,Stefanos Tsitsipas,GRE
563,2543,m_2019_F_3,2019-05-26,French Open,2527,atp_126610,True,26383,Matteo Berrettini,ITA
564,2613,m_2019_F_73,2019-05-29,French Open,12717,atp_126610,False,26383,Matteo Berrettini,ITA
565,2677,m_2018_F_10,2018-05-27,French Open,2661,atp_126610,True,26383,Matteo Berrettini,ITA
566,2740,m_2018_F_73,2018-05-30,French Open,2724,atp_126610,True,26383,Matteo Berrettini,ITA
567,2768,m_2018_F_101,2018-01-06,French Open,12872,atp_126610,False,26383,Matteo Berrettini,ITA
613,2544,m_2019_F_4,2019-05-26,French Open,2528,atp_105777,True,5734,Grigor Dimitrov,BUL
614,2614,m_2019_F_74,2019-05-29,French Open,2598,atp_105777,True,5734,Grigor Dimitrov,BUL
615,2646,m_2019_F_106,2019-01-06,French Open,12750,atp_105777,False,5734,Grigor Dimitrov,BUL
616,2669,m_2018_F_2,2018-05-27,French Open,2653,atp_105777,True,5734,Grigor Dimitrov,BUL
617,2737,m_2018_F_70,2018-05-30,French Open,2721,atp_105777,True,5734,Grigor Dimitrov,BUL
618,2764,m_2018_F_97,2018-01-06,French Open,12868,atp_105777,False,5734,Grigor Dimitrov,BUL
619,2800,m_2017_F_6,2017-05-28,French Open,2784,atp_105777,True,5734,Grigor Dimitrov,BUL
620,2863,m_2017_F_69,2017-05-31,French Open,2847,atp_105777,True,5734,Grigor Dimitrov,BUL
621,2891,m_2017_F_97,2017-02-06,French Open,12995,atp_105777,False,5734,Grigor Dimitrov,BUL
622,2929,m_2016_F_8,2016-05-23,French Open,13033,atp_105777,False,5734,Grigor Dimitrov,BUL
623,3109,m_2015_F_61,2015-05-26,French Open,13212,atp_105777,False,5734,Grigor Dimitrov,BUL
624,3217,m_2014_F_42,2014-05-27,French Open,13318,atp_105777,False,5734,Grigor Dimitrov,BUL
625,3346,m_2013_F_44,2013-05-28,French Open,3327,atp_105777,True,5734,Grigor Dimitrov,BUL
626,3383,m_2013_F_81,2013-05-30,French Open,3363,atp_105777,True,5734,Grigor Dimitrov,BUL
627,3412,m_2013_F_110,2013-01-06,French Open,13512,atp_105777,False,5734,Grigor Dimitrov,BUL
628,3478,m_2012_F_49,2012-05-29,French Open,3458,atp_105777,True,5734,Grigor Dimitrov,BUL
629,3522,m_2012_F_93,2012-05-31,French Open,13622,atp_105777,False,5734,Grigor Dimitrov,BUL
630,3618,m_2011_F_62,2011-05-24,French Open,13718,atp_105777,False,5734,Grigor Dimitrov,BUL
699,2544,m_2019_F_4,2019-05-26,French Open,12648,atp_104386,False,4358,Janko Tipsarevic,SRB
700,2818,m_2017_F_24,2017-05-29,French Open,12922,atp_104386,False,4358,Janko Tipsarevic,SRB
701,2933,m_2016_F_12,2016-05-23,French Open,13037,atp_104386,False,4358,Janko Tipsarevic,SRB
702,3362,m_2013_F_60,2013-05-29,French Open,3343,atp_104386,True,4358,Janko Tipsarevic,SRB
703,3395,m_2013_F_93,2013-05-31,French Open,3375,atp_104386,True,4358,Janko Tipsarevic,SRB
704,3407,m_2013_F_105,2013-01-06,French Open,13507,atp_104386,False,4358,Janko Tipsarevic,SRB
705,3473,m_2012_F_44,2012-05-29,French Open,3453,atp_104386,True,4358,Janko Tipsarevic,SRB
706,3521,m_2012_F_92,2012-05-31,French Open,3501,atp_104386,True,4358,Janko Tipsarevic,SRB
707,3535,m_2012_F_106,2012-02-06,French Open,3515,atp_104386,True,4358,Janko Tipsarevic,SRB
708,3544,m_2012_F_115,2012-04-06,French Open,13644,atp_104386,False,4358,Janko Tipsarevic,SRB
709,3585,m_2011_F_29,2011-05-23,French Open,3565,atp_104386,True,4358,Janko Tipsarevic,SRB
710,3621,m_2011_F_65,2011-05-25,French Open,3601,atp_104386,True,4358,Janko Tipsarevic,SRB
711,3653,m_2011_F_97,2011-05-27,French Open,13753,atp_104386,False,4358,Janko Tipsarevic,SRB
712,3687,m_2010_F_4,2010-05-23,French Open,13786,atp_104386,False,4358,Janko Tipsarevic,SRB
713,3838,m_2009_F_28,2009-05-25,French Open,3817,atp_104386,True,4358,Janko Tipsarevic,SRB
714,3878,m_2009_F_68,2009-05-27,French Open,3857,atp_104386,True,4358,Janko Tipsarevic,SRB
715,3913,m_2009_F_103,2009-05-29,French Open,14012,atp_104386,False,4358,Janko Tipsarevic,SRB
716,3950,m_2008_F_13,2008-05-25,French Open,14049,atp_104386,False,4358,Janko Tipsarevic,SRB
717,4066,m_2007_F_2,2007-05-27,French Open,4045,atp_104386,True,4358,Janko Tipsarevic,SRB
718,4128,m_2007_F_64,2007-05-30,French Open,4107,atp_104386,True,4358,Janko Tipsarevic,SRB
719,4166,m_2007_F_102,2007-01-06,French Open,14265,atp_104386,False,4358,Janko Tipsarevic,SRB
720,4228,m_2006_F_37,2006-05-30,French Open,14327,atp_104386,False,4358,Janko Tipsarevic,SRB
721,4319,m_2005_F_1,2005-05-23,French Open,4298,atp_104386,True,4358,Janko Tipsarevic,SRB
722,4389,m_2005_F_71,2005-05-25,French Open,14487,atp_104386,False,4358,Janko Tipsarevic,SRB
723,4475,m_2004_F_30,2004-05-24,French Open,14572,atp_104386,False,4358,Janko Tipsarevic,SRB
787,2561,m_2019_F_21,2019-05-27,French Open,12665,atp_126207,False,25981,Frances Tiafoe,USA
788,2703,m_2018_F_36,2018-05-28,French Open,12807,atp_126207,False,25981,Frances Tiafoe,USA
789,2834,m_2017_F_40,2017-05-29,French Open,12938,atp_126207,False,25981,Frances Tiafoe,USA
790,3069,m_2015_F_21,2015-05-25,French Open,13172,atp_126207,False,25981,Frances Tiafoe,USA
805,2550,m_2019_F_10,2019-05-26,French Open,12654,atp_105432,False,5394,Prajnesh Gunneswaran,IND
882,2567,m_2019_F_27,2019-05-27,French Open,2551,atp_104745,True,4715,Rafael Nadal,ESP
883,2606,m_2019_F_66,2019-05-29,French Open,2590,atp_104745,True,4715,Rafael Nadal,ESP
884,2641,m_2019_F_101,2019-05-31,French Open,2625,atp_104745,True,4715,Rafael Nadal,ESP
885,2654,m_2019_F_114,2019-02-06,French Open,2638,atp_104745,True,4715,Rafael Nadal,ESP
886,2661,m_2019_F_121,2019-04-06,French Open,2645,atp_104745,True,4715,Rafael Nadal,ESP
887,2664,m_2019_F_124,2019-07-06,French Open,2648,atp_104745,True,4715,Rafael Nadal,ESP
888,2666,m_2019_F_126,2019-09-06,French Open,2650,atp_104745,True,4715,Rafael Nadal,ESP
889,2722,m_2018_F_55,2018-05-29,French Open,2706,atp_104745,True,4715,Rafael Nadal,ESP
890,2758,m_2018_F_91,2018-05-31,French Open,2742,atp_104745,True,4715,Rafael Nadal,ESP
891,2774,m_2018_F_107,2018-02-06,French Open,2758,atp_104745,True,4715,Rafael Nadal,ESP
892,2784,m_2018_F_117,2018-04-06,French Open,2768,atp_104745,True,4715,Rafael Nadal,ESP
893,2790,m_2018_F_123,2018-07-06,French Open,2774,atp_104745,True,4715,Rafael Nadal,ESP
894,2792,m_2018_F_125,2018-08-06,French Open,2776,atp_104745,True,4715,Rafael Nadal,ESP
895,2793,m_2018_F_126,2018-10-06,French Open,2777,atp_104745,True,4715,Rafael Nadal,ESP
896,2823,m_2017_F_29,2017-05-29,French Open,2807,atp_104745,True,4715,Rafael Nadal,ESP
897,2867,m_2017_F_73,2017-05-31,French Open,2851,atp_104745,True,4715,Rafael Nadal,ESP
898,2894,m_2017_F_100,2017-02-06,French Open,2878,atp_104745,True,4715,Rafael Nadal,ESP
899,2907,m_2017_F_113,2017-04-06,French Open,2891,atp_104745,True,4715,Rafael Nadal,ESP
900,2915,m_2017_F_121,2017-07-06,French Open,2899,atp_104745,True,4715,Rafael Nadal,ESP
901,2919,m_2017_F_125,2017-09-06,French Open,2903,atp_104745,True,4715,Rafael Nadal,ESP
902,2920,m_2017_F_126,2017-11-06,French Open,2904,atp_104745,True,4715,Rafael Nadal,ESP
903,2959,m_2016_F_38,2016-05-24,French Open,2943,atp_104745,True,4715,Rafael Nadal,ESP
904,3007,m_2016_F_86,2016-05-26,French Open,2991,atp_104745,True,4715,Rafael Nadal,ESP
905,3103,m_2015_F_55,2015-05-26,French Open,3086,atp_104745,True,4715,Rafael Nadal,ESP
906,3131,m_2015_F_83,2015-05-28,French Open,3113,atp_104745,True,4715,Rafael Nadal,ESP
907,3159,m_2015_F_111,2015-05-30,French Open,3140,atp_104745,True,4715,Rafael Nadal,ESP
908,3166,m_2015_F_118,2015-01-06,French Open,3147,atp_104745,True,4715,Rafael Nadal,ESP
909,3170,m_2015_F_122,2015-03-06,French Open,13271,atp_104745,False,4715,Rafael Nadal,ESP
910,3209,m_2014_F_34,2014-05-26,French Open,3190,atp_104745,True,4715,Rafael Nadal,ESP
911,3261,m_2014_F_86,2014-05-29,French Open,3242,atp_104745,True,4715,Rafael Nadal,ESP
912,3283,m_2014_F_108,2014-05-31,French Open,3264,atp_104745,True,4715,Rafael Nadal,ESP
913,3292,m_2014_F_117,2014-02-06,French Open,3273,atp_104745,True,4715,Rafael Nadal,ESP
914,3298,m_2014_F_123,2014-04-06,French Open,3279,atp_104745,True,4715,Rafael Nadal,ESP
915,3300,m_2014_F_125,2014-06-06,French Open,3281,atp_104745,True,4715,Rafael Nadal,ESP
916,3301,m_2014_F_126,2014-08-06,French Open,3282,atp_104745,True,4715,Rafael Nadal,ESP
917,3329,m_2013_F_27,2013-05-27,French Open,3310,atp_104745,True,4715,Rafael Nadal,ESP
918,3396,m_2013_F_94,2013-05-31,French Open,3376,atp_104745,True,4715,Rafael Nadal,ESP
919,3410,m_2013_F_108,2013-01-06,French Open,3390,atp_104745,True,4715,Rafael Nadal,ESP
920,3421,m_2013_F_119,2013-03-06,French Open,3401,atp_104745,True,4715,Rafael Nadal,ESP
921,3425,m_2013_F_123,2013-05-06,French Open,3405,atp_104745,True,4715,Rafael Nadal,ESP
922,3426,m_2013_F_124,2013-07-06,French Open,3406,atp_104745,True,4715,Rafael Nadal,ESP
923,3428,m_2013_F_126,2013-09-06,French Open,3408,atp_104745,True,4715,Rafael Nadal,ESP
924,3484,m_2012_F_55,2012-05-29,French Open,3464,atp_104745,True,4715,Rafael Nadal,ESP
925,3515,m_2012_F_86,2012-05-31,French Open,3495,atp_104745,True,4715,Rafael Nadal,ESP
926,3540,m_2012_F_111,2012-02-06,French Open,3520,atp_104745,True,4715,Rafael Nadal,ESP
927,3547,m_2012_F_118,2012-04-06,French Open,3527,atp_104745,True,4715,Rafael Nadal,ESP
928,3551,m_2012_F_122,2012-06-06,French Open,3531,atp_104745,True,4715,Rafael Nadal,ESP
929,3553,m_2012_F_124,2012-08-06,French Open,3533,atp_104745,True,4715,Rafael Nadal,ESP
930,3555,m_2012_F_126,2012-10-06,French Open,3535,atp_104745,True,4715,Rafael Nadal,ESP
931,3612,m_2011_F_56,2011-05-24,French Open,3592,atp_104745,True,4715,Rafael Nadal,ESP
932,3645,m_2011_F_89,2011-05-26,French Open,3625,atp_104745,True,4715,Rafael Nadal,ESP
933,3661,m_2011_F_105,2011-05-28,French Open,3641,atp_104745,True,4715,Rafael Nadal,ESP
934,3672,m_2011_F_116,2011-05-30,French Open,3652,atp_104745,True,4715,Rafael Nadal,ESP
935,3679,m_2011_F_123,2011-01-06,French Open,3658,atp_104745,True,4715,Rafael Nadal,ESP
936,3680,m_2011_F_124,2011-03-06,French Open,3659,atp_104745,True,4715,Rafael Nadal,ESP
937,3682,m_2011_F_126,2011-05-06,French Open,3661,atp_104745,True,4715,Rafael Nadal,ESP
938,3743,m_2010_F_60,2010-05-25,French Open,3722,atp_104745,True,4715,Rafael Nadal,ESP
939,3767,m_2010_F_84,2010-05-28,French Open,3746,atp_104745,True,4715,Rafael Nadal,ESP
940,3794,m_2010_F_111,2010-05-29,French Open,3773,atp_104745,True,4715,Rafael Nadal,ESP
941,3801,m_2010_F_118,2010-05-31,French Open,3780,atp_104745,True,4715,Rafael Nadal,ESP
